Fecha,Precio Cierre,Volumen,Inflacion Acumulada,Precio Ajustado,PIB US,Retorno
2018-02-15,1461.76001,5652700,0.464,2140.01665464,2.8,0.7380835007986704
2018-02-16,1448.689941,4472600,0.464,2120.882073624,2.8,-0.8941323411905266
2018-02-20,1468.349976,6499200,0.464,2149.6643648639997,2.8,1.3570905991401425
2018-02-21,1482.920044,6304400,0.464,2170.9949444159997,2.8,0.9922748825651898
2018-02-22,1485.339966,4858100,0.464,2174.537710224,2.8,0.16318627627910345
2018-02-23,1500,4418100,0.464,2196,2.8,0.9869817237517189
2018-02-26,1521.949951,4955000,0.464,2228.134728264,2.8,1.4633300666666702
2018-02-27,1511.97998,4808800,0.464,2213.53869072,2.8,-0.6550787687498658
2018-02-28,1512.449951,4515000,0.464,2214.226728264,2.8,0.031083149659163263
2018-03-01,1493.449951,6835200,0.488,2222.2535270880003,2.8,-1.256239916397736
2018-03-02,1500.25,6587600,0.488,2232.372,2.8,0.4553248667922682
2018-03-05,1523.609985,5233900,0.488,2267.13165768,2.8,1.5570728211964706
2018-03-06,1537.640015,4561700,0.488,2288.00834232,2.8,0.9208413004723054
2018-03-07,1545,4174100,0.488,2298.96,2.8,0.4786546219012161
2018-03-08,1551.859985,3862600,0.488,2309.16765768,2.8,0.4440119741100357
2018-03-09,1578.890015,4534300,0.488,2349.38834232,2.8,1.7417827807448685
2018-03-12,1598.390015,5174200,0.488,2378.40434232,2.8,1.2350448615637106
2018-03-13,1588.180054,6531900,0.488,2363.2119203519997,2.8,-0.6387653141088986
2018-03-14,1591,4259400,0.488,2367.408,2.8,0.1775583311789957
2018-03-15,1582.319946,4069700,0.488,2354.492079648,2.8,-0.5455722187303537
2018-03-16,1571.680054,5425000,0.488,2338.659920352,2.8,-0.6724235529544507
2018-03-19,1544.930054,6580800,0.488,2298.855920352,2.8,-1.7020003487300095
2018-03-20,1586.51001,4581600,0.488,2360.72689488,2.8,2.6913811335564866
2018-03-21,1581.859985,4750800,0.488,2353.80765768,2.8,-0.293097740996914
2018-03-22,1544.920044,6320600,0.488,2298.8410254719997,2.8,-2.3352219128294145
2018-03-23,1495.560059,8006000,0.488,2225.393367792,2.8,-3.1949863807968075
2018-03-26,1555.859985,5624700,0.488,2315.1196576800003,2.8,4.0319294191581605
2018-03-27,1497.050049,6999600,0.488,2227.610472912,2.8,-3.7798989990734997
2018-03-28,1431.420044,13705300,0.488,2129.953025472,2.8,-4.383955302218489
2018-03-29,1447.339966,12581100,0.488,2153.641869408,2.8,1.1121768251555966
2018-04-02,1371.98999,10463600,0.513,2075.82085487,2.8,-5.206100693000553
2018-04-03,1392.050049,10231200,0.513,2106.1717241369997,2.8,1.4621140931210372
2018-04-04,1410.569946,6982300,0.513,2134.192328298,2.8,1.3304045363386305
2018-04-05,1451.75,6413500,0.513,2196.49775,2.8,2.919391138083976
2018-04-06,1405.22998,5882300,0.513,2126.11295974,2.8,-3.2044098501808116
2018-04-09,1406.079956,4208200,0.513,2127.398973428,2.8,0.0604866115936389
2018-04-10,1436.219971,4254100,0.513,2173.000816123,2.8,2.143549153900317
2018-04-11,1427.050049,3582500,0.513,2159.1267241369997,2.8,-0.6384761516451607
2018-04-12,1448.5,3135000,0.513,2191.5805,2.8,1.5030973170864632
2018-04-13,1430.790039,3685300,0.513,2164.7853290069997,2.8,-1.2226414221608575
2018-04-16,1441.5,2808600,0.513,2180.9894999999997,2.8,0.748534775059335
2018-04-17,1503.829956,5114400,0.513,2275.294723428,2.8,4.3239650364203985
2018-04-18,1527.839966,5227500,0.513,2311.6218685579997,2.8,1.5965907517804472
2018-04-19,1556.910034,6523700,0.513,2355.6048814419996,2.8,1.9026906382157038
2018-04-20,1527.48999,5541600,0.513,2311.09235487,2.8,-1.889643162258659
2018-04-23,1517.859985,4465400,0.513,2296.522157305,2.8,-0.6304463572949491
2018-04-24,1460.089966,7494700,0.513,2209.116118558,2.8,-3.8060176545203572
2018-04-25,1460.170044,6587300,0.513,2209.2372765719997,2.8,0.00548445656532631
2018-04-26,1517.959961,8801100,0.513,2296.673420993,2.8,3.95775253967613
2018-04-27,1572.619995,13053200,0.513,2379.374052435,2.8,3.6008877311883194
2018-04-30,1566.130005,5464100,0.513,2369.554697565,2.8,-0.41268647356858984
2018-05-01,1582.26001,4572100,0.541,2438.2626754099997,2.8,1.0299275889296293
2018-05-02,1569.680054,4360300,0.541,2418.8769632139997,2.8,-0.7950625005052133
2018-05-03,1572.079956,4251900,0.541,2422.575212196,2.8,0.1528911572702007
2018-05-04,1580.949951,3443600,0.541,2436.243874491,2.8,0.5642203480902352
2018-05-07,1600.140015,3801900,0.541,2465.815763115,2.8,1.2138312150780979
2018-05-08,1592.390015,3067900,0.541,2453.8730131149996,2.8,-0.4843326163554506
2018-05-09,1608,3637300,0.541,2477.928,2.8,0.9802865411712627
2018-05-10,1609.079956,2817500,0.541,2479.592212196,2.8,0.06716144278607203
2018-05-11,1602.910034,2263900,0.541,2470.084362394,2.8,-0.38344409033208054
2018-05-14,1601.540039,2509500,0.541,2467.973200099,2.8,-0.08546923850624652
2018-05-15,1576.119995,5077500,0.541,2428.800912295,2.8,-1.5872250072419176
2018-05-16,1587.280029,2570600,0.541,2445.998524689,2.8,0.7080700730530353
2018-05-17,1581.76001,2147600,0.541,2437.4921754099996,2.8,-0.3477659202628352
2018-05-18,1574.369995,2642600,0.541,2426.1041622949997,2.8,-0.4672020378110298
2018-05-21,1585.459961,2925200,0.541,2443.1937999009997,2.8,0.7044065902691448
2018-05-22,1581.400024,2115600,0.541,2436.937436984,2.8,-0.25607313334101856
2018-05-23,1601.859985,3361900,0.541,2468.466236885,2.8,1.2937878265771432
2018-05-24,1603.069946,3430000,0.541,2470.330786786,2.8,0.0755347540565489
2018-05-25,1610.150024,2698400,0.541,2481.241186984,2.8,0.4416574596552232
2018-05-29,1612.869995,3846500,0.541,2485.4326622949998,2.8,0.1689265571193748
2018-05-30,1624.890015,2907400,0.541,2503.9555131149996,2.8,0.7452565945961398
2018-05-31,1629.619995,3166300,0.541,2511.244412295,2.8,0.29109539453967714
2018-06-01,1641.540039,3313400,0.57,2577.21786123,2.8,0.7314615699717136
2018-06-04,1665.27002,3187700,0.57,2614.4739313999994,2.8,1.445592579907821
2018-06-05,1696.349976,4782200,0.57,2663.2694623199995,2.8,1.866361348413637
2018-06-06,1695.75,5473200,0.57,2662.3275,2.8,-0.035368644942874075
2018-06-07,1689.300049,3765700,0.57,2652.2010769299995,2.8,-0.3803597818074631
2018-06-08,1683.98999,2955100,0.57,2643.8642843,2.8,-0.31433486331473554
2018-06-11,1689.119995,2335500,0.57,2651.91839215,2.8,0.3046339366898483
2018-06-12,1698.75,2259200,0.57,2667.0375,2.8,0.5701196497884085
2018-06-13,1704.859985,3327500,0.57,2676.63017645,2.8,0.35967534952171015
2018-06-14,1723.859985,3174400,0.57,2706.46017645,2.8,1.1144610212667991
2018-06-15,1715.969971,4777600,0.57,2694.0728544699996,2.8,-0.45769459635087845
2018-06-18,1723.790039,3107700,0.57,2706.3503612299996,2.8,0.4557228932999779
2018-06-19,1734.780029,4290100,0.57,2723.6046455299997,2.8,0.6375480627777333
2018-06-20,1750.079956,4332600,0.57,2747.6255309199996,2.8,0.8819519906981834
2018-06-21,1730.219971,4941100,0.57,2716.4453544699995,2.8,-1.13480443747223
2018-06-22,1715.670044,4075100,0.57,2693.60196908,2.8,-0.8409293178826697
2018-06-25,1663.150024,7511200,0.57,2611.14553768,2.8,-3.0611958391225444
2018-06-26,1691.089966,4386600,0.57,2655.01124662,2.8,1.6799411716810926
2018-06-27,1660.51001,4872200,0.57,2607.0007156999995,2.8,-1.8082985893608003
2018-06-28,1701.449951,4529700,0.57,2671.27642307,2.8,2.465504017045949
2018-06-29,1699.800049,4543500,0.57,2668.6860769299997,2.8,-0.09697035161277635
2018-07-02,1713.780029,3185700,0.599,2740.334266371,2.9,0.8224484996470351
2018-07-03,1693.959961,2177300,0.599,2708.641977639,2.9,-1.1565117847455084
