Fecha,Precio Cierre,Volumen,Inflacion Acumulada,Precio Ajustado,PIB US,Retorno
2016-05-23,42.95000076,5227000,0.069,45.91355081244,1.2,-0.34802254135671884
2016-05-24,43.63000107,9359900,0.069,46.64047114383,1.2,1.583237015057964
2016-05-25,43.5,7600800,0.069,46.5015,1.2,-0.2979625643176697
2016-05-26,42.75999832,8512400,0.069,45.71043820408,1.2,-1.7011532873563193
2016-05-27,43.11999893,5509400,0.069,46.09527885617,1.2,0.8419097851826112
2016-05-31,43.45999908,9315100,0.069,46.45873901652,1.2,0.7884975845012193
2016-06-01,43.50999832,7047600,0.079,46.94728818728,1.2,0.1150465739954595
2016-06-02,42.45000076,10103500,0.079,45.80355082004,1.2,-2.4362160444229577
2016-06-03,41.56999969,15958000,0.079,44.854029665510005,1.2,-2.0730295741931073
2016-06-06,41.27999878,11538400,0.079,44.54111868362,1.2,-0.6976206691427169
2016-06-07,42.09999847,11445900,0.079,45.42589834913,1.2,1.9864334162657236
2016-06-08,41.84999847,13861700,0.079,45.15614834913,1.2,-0.5938242496092898
2016-06-09,42.40000153,7618100,0.079,45.74960165087,1.2,1.3142248031245733
2016-06-10,42.04000092,6787900,0.079,45.36116099268,1.2,-0.8490580118146523
2016-06-13,40.56999969,9946500,0.079,43.77502966551,1.2,-3.4966726875133336
2016-06-14,39.11000061,15065800,0.079,42.19969065819,1.2,-3.5987160245403564
2016-06-15,38.88999939,11044000,0.079,41.96230934181,1.2,-0.5625190912008025
2016-06-16,38.02000046,13086600,0.079,41.02358049634,1.2,-2.237076224340875
2016-06-17,38.00999832,11157800,0.079,41.01278818728,1.2,-0.026307574642247752
2016-06-20,38.09000015,9921200,0.079,41.09911016185,1.2,0.21047575252826395
2016-06-21,38.66999817,11997900,0.079,41.72492802543,1.2,1.5227041683274918
2016-06-22,38.54999924,7029400,0.079,41.59544917996,1.2,-0.31031532371029663
2016-06-23,38.31000137,10956200,0.079,41.33649147823,1.2,-0.6225625803669829
