Fecha,Precio Cierre,Volumen,Inflacion Acumulada,Precio Ajustado,PIB US,Retorno
2016-12-13,167.1600037,32900,0.16699999999999998,195.0757243179,2,-0.10159451274205786
2016-12-14,167.7200012,39500,0.16699999999999998,195.7292414004,2,0.33500687222107817
2016-12-15,171.6600037,33500,0.16699999999999998,200.3272243179,2,2.349154824594642
2016-12-16,174.0599976,42800,0.16699999999999998,203.1280171992,2,1.3981089643888889
2016-12-19,173.6000061,27200,0.16699999999999998,202.5912071187,2,-0.2642718064704839
2016-12-20,178.5200043,43700,0.16699999999999998,208.3328450181,2,2.8341002460368054
2016-12-21,177.2100067,33800,0.16699999999999998,206.80407781890003,2,-0.7338099756028308
2016-12-22,174.6699982,25500,0.16699999999999998,203.83988789940005,2,-1.4333324326881811
2016-12-23,177.5599976,18600,0.16699999999999998,207.2125171992,2,1.6545482508626908
2016-12-27,179.0800018,47300,0.16699999999999998,208.9863621006,2,0.8560510365764886
2016-12-28,178.6999969,24000,0.16699999999999998,208.5428963823,2,-0.21219840081551128
2016-12-29,179.0500031,25700,0.16699999999999998,208.9513536177,2,0.19586245443297803
2016-12-30,178.8500061,30400,0.16699999999999998,208.7179571187,2,-0.11169896483514566
2017-01-03,179.6999969,31500,0.192,214.2023963048,1.7,0.47525343640455175
2017-01-04,179.9600067,17500,0.192,214.5123279864,1.7,0.14469104311932568
2017-01-05,179.3000031,20800,0.192,213.7256036952,1.7,-0.3667501530494276
2017-01-06,177.2100067,21700,0.192,211.2343279864,1.7,-1.1656421438176705
2017-01-09,173.1699982,35300,0.192,206.4186378544,1.7,-2.279785761105103
2017-01-10,171.7299957,27000,0.192,204.7021548744,1.7,-0.8315542616896672
2017-01-11,170.9199982,20900,0.192,203.7366378544,1.7,-0.4716692018178279
2017-01-12,169.3000031,17000,0.192,201.8056036952,1.7,-0.9478089849406581
2017-01-13,170.1000061,24600,0.192,202.7592072712,1.7,0.47253572672852706
2017-01-17,166.7100067,23200,0.192,198.7183279864,1.7,-1.9929449020754584
2017-01-18,168,18100,0.192,200.256,1.7,0.7737947622552593
2017-01-19,166.4100037,14000,0.192,198.3607244104,1.7,-0.9464263690476165
2017-01-20,166.6399994,14900,0.192,198.6348792848,1.7,0.13821026073325499
2017-01-23,167.6900024,16600,0.192,199.8864828608,1.7,0.6301026186873617
2017-01-24,169.6000061,23600,0.192,202.1632072712,1.7,1.1390086902402026
2017-01-25,169.3500061,32100,0.192,201.8652072712,1.7,-0.14740565507562206
2017-01-26,166.4900055,20900,0.192,198.45608655599997,1.7,-1.6888104499454202
2017-01-27,165.9100037,14400,0.192,197.7647244104,1.7,-0.3483703410653025
2017-01-30,164.5,16700,0.192,196.084,1.7,-0.8498605681123279
2017-01-31,168.8399963,26100,0.192,201.2572755896,1.7,2.6382956231003014
2017-02-01,168.2200012,27400,0.21900000000000003,205.0601814628,1.7,-0.36720866713261285
2017-02-02,169.3200073,14600,0.21900000000000003,206.4010888987,1.7,0.6539092213488661
2017-02-03,171.1600037,18000,0.21900000000000003,208.6440445103,1.7,1.086697567133886
2017-02-06,171.2899933,15300,0.21900000000000003,208.8025018327,1.7,0.07594624748187453
2017-02-07,172.3399963,26000,0.21900000000000003,210.0824554897,1.7,0.6129972800927209
2017-02-08,172.9900055,18500,0.21900000000000003,210.8748167045,1.7,0.37716677147218874
2017-02-09,176.3999939,31000,0.21900000000000003,215.0315925641,1.7,1.971205440536276
2017-02-10,177,10000,0.21900000000000003,215.763,1.7,0.3401395242338507
2017-02-13,176.5,22200,0.21900000000000003,215.1535,1.7,-0.2824858757062147
2017-02-14,174.2799988,13900,0.21900000000000003,212.4473185372,1.7,-1.2577910481586474
2017-02-15,174.4400024,18300,0.21900000000000003,212.64236292560005,1.7,0.09180835500442422
2017-02-16,175.0899963,10800,0.21900000000000003,213.4347054897,1.7,0.37261745646478983
2017-02-17,177.0599976,19600,0.21900000000000003,215.83613707440003,1.7,1.1251364107773454
2017-02-21,181.0899963,32800,0.21900000000000003,220.7487054897,1.7,2.2760639075034037
2017-02-22,180.5700073,19300,0.21900000000000003,220.1148388987,1.7,-0.287143967432954
2017-02-23,180.8399963,18700,0.21900000000000003,220.4439554897,1.7,0.14952040155342541
2017-02-24,177.3200073,16700,0.21900000000000003,216.1530888987,1.7,-1.946465976564505
2017-02-27,176.3999939,30700,0.21900000000000003,215.0315925641,1.7,-0.5188435383061186
2017-02-28,172.0700073,29100,0.21900000000000003,209.7533388987,1.7,-2.454641014587933
2017-03-01,174.5099945,32600,0.243,216.9159231635,1.7,1.4180200479366278
2017-03-02,174.0200043,15200,0.243,216.3068653449,1.7,-0.28078059448909903
2017-03-03,174.2899933,18900,0.243,216.6424616719,1.7,0.15514825498713145
2017-03-06,173.4100037,19000,0.243,215.5486345991,1.7,-0.5048996694177896
2017-03-07,174.5500031,16000,0.243,216.9656538533,1.7,0.657401173909319
2017-03-08,174.3500061,28300,0.243,216.7170575823,1.7,-0.11457862872991047
2017-03-09,173,40700,0.243,215.039,1.7,-0.7743080314122236
2017-03-10,171.7400055,21900,0.243,213.47282683649996,1.7,-0.7283205202312166
2017-03-13,171.2200012,23900,0.243,212.8264614916,1.7,-0.30278577113471816
2017-03-14,186.5,255800,0.243,231.8195,1.7,8.924190335772517
2017-03-15,189.0399933,929500,0.243,234.9767116719,1.7,1.3619267024128643
2017-03-16,192.3800049,104700,0.243,239.12834609069995,1.7,1.766828035536117
2017-03-17,194.0299988,120600,0.243,241.17928850839996,1.7,0.8576743206019111
2017-03-20,195.2299957,44900,0.243,242.67088465509997,1.7,0.6184594688561129
2017-03-21,195,84000,0.243,242.385,1.7,-0.11780756290821824
2017-03-22,195.8300018,64500,0.243,243.41669223739996,1.7,0.4256419487179441
2017-03-23,198.5200043,71800,0.243,246.7603653449,1.7,1.3736416663812847
2017-03-24,197.2799988,32900,0.243,245.21903850839996,1.7,-0.6246249612840773
2017-03-27,199.3800049,45000,0.243,247.82934609069997,1.7,1.0644799841716148
2017-03-28,202,48600,0.243,251.086,1.7,1.3140711383340986
2017-03-29,202.2599945,39700,0.243,251.4091731635,1.7,0.12871014851485388
2017-03-30,203.75,38000,0.243,253.26125,1.7,0.7366783054075456
2017-03-31,206.0200043,53900,0.243,256.0828653449,1.7,1.114112539877306
2017-04-03,199.3099976,48000,0.265,252.127146964,2,-3.25696852730335
2017-04-04,202.0200043,40300,0.265,255.55530543950005,2,1.359694311691672
2017-04-05,199.6699982,32600,0.265,252.58254772300003,2,-1.163254157994294
2017-04-06,198.6699982,25100,0.265,251.31754772300005,2,-0.5008263680146615
2017-04-07,199.2100067,51800,0.265,252.00065847550005,2,0.27181180092243995
2017-04-10,204.3399963,35300,0.265,258.49009531950003,2,2.575166621888371
2017-04-11,203.9100037,23000,0.265,257.94615468050006,2,-0.21042997346867984
2017-04-12,202.5099945,19600,0.265,256.17514304250005,2,-0.6865819109393697
2017-04-13,202.1799927,23800,0.265,255.75769076550003,2,-0.16295580907735935
2017-04-17,207.4499969,19600,0.265,262.4242460785,2,2.6065903602142075
2017-04-18,207.3899994,27800,0.265,262.348349241,2,-0.028921427282030766
2017-04-19,208.2299957,18700,0.265,263.4109445605,2,0.40503221101798015
2017-04-20,209.8200073,37300,0.265,265.4223092345,2,0.7635843215838846
2017-04-21,204.8999939,34200,0.265,259.1984922835,2,-2.344873333726163
2017-04-24,209.1000061,31400,0.265,264.51150771650003,2,2.0497863958208753
2017-04-25,207.2899933,77900,0.265,262.2218415245,2,-0.865620634718867
2017-04-26,208.3500061,34000,0.265,263.5627577165,2,0.5113670868163465
2017-04-27,209.9199982,37400,0.265,265.54879772300006,2,0.7535359030642272
2017-04-28,211.8600006,30400,0.265,268.00290075900006,2,0.924162736582949
2017-05-01,209.6499939,38600,0.28400000000000003,269.1905921676,2,-1.0431448568588402
