Fecha,Precio Cierre,Volumen,Inflacion Acumulada,Precio Ajustado,PIB US,Retorno
2016-05-11,71.98000336,3044600,0.069,76.94662359184,1.2,-0.3047002760295842
2016-05-12,72.65000153,2966100,0.069,77.66285163557,1.2,0.9308115292091305
2016-05-13,71.66999817,2630000,0.069,76.61522804373,1.2,-1.3489378380746715
2016-05-16,72.01999664,2143400,0.069,76.98937640816,1.2,0.4883472567835322
2016-05-17,70.84999847,3467300,0.069,75.73864836443,1.2,-1.6245462712923553
2016-05-18,70.12999725,3433400,0.069,74.96896706025,1.2,-1.0162332188403227
2016-05-19,70.43000031,2728300,0.069,75.28967033139,1.2,0.42778136569796393
2016-05-20,70.01999664,2978000,0.069,74.85137640816,1.2,-0.5821435016262245
2016-05-23,70.08000183,2068000,0.069,74.91552195627,1.2,0.08569721919369441
2016-05-24,70.87000275,2515500,0.069,75.76003293974999,1.2,1.1272843883714225
2016-05-25,70.66999817,2098500,0.069,75.54622804373,1.2,-0.2822133092128293
2016-05-26,70.48999786,6419500,0.069,75.35380771234,1.2,-0.254705412000999
2016-05-27,70.58999634,2326600,0.069,75.46070608746,1.2,0.1418619421702965
2016-05-31,70.41000366,3567400,0.069,75.26829391254,1.2,-0.2549832686391637
2016-06-01,71.19999695,3017800,0.079,76.82479670904999,1.2,1.1219901277306625
2016-06-02,71.41999817,2241500,0.079,77.06217802543,1.2,0.3089904907643403
2016-06-03,71.59999847,2290900,0.079,77.25639834913,1.2,0.25203067013744673
2016-06-06,71.83999634,2287900,0.079,77.51535605085999,1.2,0.33519256302855094
2016-06-07,71.58999634,2103300,0.079,77.24560605085999,1.2,-0.3479955633861882
2016-06-08,72,1907000,0.079,77.688,1.2,0.5727108268769623
2016-06-09,72.33999634,1943200,0.079,78.05485605086,1.2,0.4722171388888875
2016-06-10,72.12000275,2232300,0.079,77.81748296725,1.2,-0.3041105904485057
2016-06-13,71.66999817,2887000,0.079,77.33192802543,1.2,-0.6239663932902417
2016-06-14,72.08999634,2485000,0.079,77.78510605086,1.2,0.5860167165119372
2016-06-15,71.72000122,2152900,0.079,77.38588131638,1.2,-0.5132405864677545
2016-06-16,72,2161200,0.079,77.688,1.2,0.39040543117269016
2016-06-17,71.44000244,4064400,0.079,77.08376263276,1.2,-0.777774388888888
2016-06-20,71.63999939,2557400,0.079,77.29955934181,1.2,0.279950928288349
2016-06-21,71.80000305,3072000,0.079,77.47220329094999,1.2,0.2233440275857057
2016-06-22,72.25,3564600,0.079,77.95774999999999,1.2,0.6267366725411291
2016-06-23,72.66999817,2015300,0.079,78.41092802543,1.2,0.5813123460207605
2016-06-24,70.58000183,11070000,0.079,76.15582197457,1.2,-2.8760098976620063
2016-06-27,69.98999786,3421800,0.079,75.51920769094,1.2,-0.8359364617488816
