Fecha,Precio Cierre,Inflacion Acumulada,Precio Ajustado,PIB US,Retorno
2015-03-16,102.0599976,-0.002,101.8558776048,3.3,-1.219514231183253
2015-03-17,97.01999664,-0.002,96.82595664672,3.3,-4.938272661687776
2015-03-18,100.8000031,-0.002,100.5984030938,3.3,3.8961106894550763
2015-03-19,105.8399963,-0.002,105.6283163074,3.3,4.999993100198623
2015-03-20,103.3199997,-0.002,103.1133597006,3.3,-2.380949251790553
2015-03-23,97.01999664,-0.002,96.82595664672,3.3,-6.097563954987114
2015-03-24,97.01999664,-0.002,96.82595664672,3.3,0
2015-03-25,98.27999878,-0.002,98.08343878244,3.3,1.2987035494088195
2015-03-26,95.76000214,-0.002,95.56848213572,3.3,-2.5640991771286243
2015-03-27,97.01999664,-0.002,96.82595664672,3.3,1.3157837007542121
2015-03-30,95.76000214,-0.002,95.56848213572,3.3,-1.2986956747435368
2015-03-31,99.54000092,-0.002,99.34092091816,3.3,3.9473670588203267
2015-04-01,117.1800003,-0.004,116.7112802988,2.3,17.72151820068519
2015-04-02,105.8399963,-0.004,105.4166363148,2.3,-9.677422743614729
2015-04-06,113.4000015,-0.004,112.946401494,2.3,7.142862305636727
2015-04-07,107.0999985,-0.004,106.671598506,2.3,-5.555558127571985
2015-04-08,103.3199997,-0.004,102.9067197012,2.3,-3.5294106936892264
2015-04-09,104.5800018,-0.004,104.1616817928,2.3,1.2195142311832667
2015-04-10,105.8399963,-0.004,105.4166363148,2.3,1.2048139972397576
2015-04-13,119.6999969,-0.004,119.2211969124,2.3,13.0952391199205
2015-04-14,114.6600037,-0.004,114.2013636852,2.3,-4.21052074396503
2015-04-15,117.1800003,-0.004,116.7112802988,2.3,2.1977991615920374
2015-04-16,110.8799973,-0.004,110.4364773108,2.3,-5.376346632421031
2015-04-17,108.3600006,-0.004,107.9265605976,2.3,-2.272724351879104
2015-04-20,107.0999985,-0.004,106.671598506,2.3,-1.162792629220425
2015-04-21,109.6200027,-0.004,109.1815226892,2.3,2.3529451309936316
2015-04-22,110.8799973,-0.004,110.4364773108,2.3,1.1494203329371007
2015-04-23,115.9199982,-0.004,115.4563182072,2.3,4.545455467827645
2015-04-24,110.8799973,-0.004,110.4364773108,2.3,-4.347826930866875
2015-04-27,109.6200027,-0.004,109.1815226892,2.3,-1.1363587939048398
2015-04-28,110.8799973,-0.004,110.4364773108,2.3,1.1494203329371007
2015-04-29,105.8399963,-0.004,105.4166363148,2.3,-4.545455558015245
2015-04-30,100.8000031,-0.004,100.3968030876,2.3,-4.761898503581106
2015-05-01,105.8399963,-0.004,105.4166363148,2.3,4.999993100198623
2015-05-04,105.8399963,-0.004,105.4166363148,2.3,0
2015-05-05,105.8399963,-0.004,105.4166363148,2.3,0
2015-05-06,103.3199997,-0.004,102.9067197012,2.3,-2.380949251790553
2015-05-07,105.8399963,-0.004,105.4166363148,2.3,2.439021106578651
2015-05-08,107.0999985,-0.004,106.671598506,2.3,1.1904783107026644
2015-05-11,107.0999985,-0.004,106.671598506,2.3,0
2015-05-12,109.6200027,-0.004,109.1815226892,2.3,2.3529451309936316
2015-05-13,108.3600006,-0.004,107.9265605976,2.3,-1.1494271747541145
2015-05-14,105.8399963,-0.004,105.4166363148,2.3,-2.32558535072582
2015-05-15,105.8399963,-0.004,105.4166363148,2.3,0
2015-05-18,104.5800018,-0.004,104.1616817928,2.3,-1.1904710355701236
2015-05-19,100.8000031,-0.004,100.3968030876,2.3,-3.614456526046844
2015-05-20,102.0599976,-0.004,101.6517576096,2.3,1.249994505208507
2015-05-21,95.76000214,-0.004,95.37696213144,2.3,-6.172835202966931
2015-05-22,97.01999664,-0.004,96.63191665344,2.3,1.3157837007542121
2015-05-26,93.23999786,-0.004,92.86703786856,2.3,-3.896102773561176
2015-05-27,93.23999786,-0.004,92.86703786856,2.3,0
2015-05-28,104.5800018,-0.004,104.1616817928,2.3,12.162166666956638
2015-05-29,99.54000092,-0.004,99.14184091632,2.3,-4.819277866946841
2015-06-01,100.8000031,-0.003,100.4976030907,2.3,1.2658249631850624
2015-06-02,97.01999664,-0.003,96.72893665008,2.3,-3.7500062934025804
2015-06-03,100.8000031,-0.003,100.4976030907,2.3,3.8961106894550763
2015-06-04,108.3600006,-0.003,108.0349205982,2.3,7.4999972891866
2015-06-05,107.0999985,-0.003,106.7786985045,2.3,-1.162792629220425
2015-06-08,103.3199997,-0.003,103.0100397009,2.3,-3.5294106936892264
2015-06-09,107.0999985,-0.003,106.7786985045,2.3,3.6585354345485945
2015-06-10,104.5800018,-0.003,104.2662617946,2.3,-2.3529381281924042
2015-06-11,112.1399994,-0.003,111.8035794018,2.3,7.228913243334816
2015-06-12,117.1800003,-0.003,116.8284602991,2.3,4.494382849087129
2015-06-15,122.2200012,-0.003,121.8533411964,2.3,4.301076025854896
2015-06-16,118.4400024,-0.003,118.0846823928,2.3,-3.092782492952554
2015-06-17,112.1399994,-0.003,111.8035794018,2.3,-5.319151361314059
2015-06-18,117.1800003,-0.003,116.8284602991,2.3,4.494382849087129
2015-06-19,115.9199982,-0.003,115.5722382054,2.3,-1.0752706065661346
2015-06-22,123.4800034,-0.003,123.1095633898,2.3,6.521743717556412
2015-06-23,120.9599991,-0.003,120.5971191027,2.3,-2.040819752682317
2015-06-24,119.6999969,-0.003,119.3408969093,2.3,-1.0416684932002471
2015-06-25,122.2200012,-0.003,121.8533411964,2.3,2.1052668047312175
2015-06-26,132.3000031,-0.003,131.9031030907,2.3,8.247424154009908
2015-06-29,126,-0.003,125.622,2.3,-4.761906993485171
2015-06-30,144.8999939,-0.003,144.4652939183,2.3,14.999995158730156
2015-07-01,138.6000061,-0.001,138.4614060939,1.3,-4.347817850391225
2015-07-02,137.3399963,-0.001,137.2026563037,1.3,-0.90909793978718
2015-07-06,139.8600006,-0.001,139.7201405994,1.3,1.8348655656691688
2015-07-07,136.0800018,-0.001,135.9439217982,1.3,-2.702701833107253
2015-07-08,132.3000031,-0.001,132.1677030969,1.3,-2.777776785714294
2015-07-09,139.8600006,-0.001,139.7201405994,1.3,5.714283690746194
2015-07-10,158.7599945,-0.001,158.6012345055,1.3,13.513509094036138
2015-07-13,190.2599945,-0.001,190.0697345055,1.3,19.84127052864064
2015-07-14,175.1399994,-0.001,174.9648594006,1.3,-7.947017521857445
2015-07-15,170.1000061,-0.001,169.9299060939,1.3,-2.877694026074087
2015-07-16,152.4600067,-0.001,152.3075466933,1.3,-10.370369645742178
2015-07-17,166.3200073,-0.001,166.1536872927,1.3,9.090909084946261
2015-07-20,166.3200073,-0.001,166.1536872927,1.3,0
2015-07-21,154.9799957,-0.001,154.8250157043,1.3,-6.818188493429676
2015-07-22,144.8999939,-0.001,144.7550939061,1.3,-6.5040663825492615
2015-07-23,137.3399963,-0.001,137.2026563037,1.3,-5.217389867674799
2015-07-24,141.1199951,-0.001,140.9788751049,1.3,2.7522927783856477
2015-07-27,142.3800049,-0.001,142.2376248951,1.3,0.8928641183037976
2015-07-28,146.1600037,-0.001,146.0138436963,1.3,2.654866322455096
2015-07-29,151.1999969,-0.001,151.0487969031,1.3,3.448271122341247
2015-07-30,149.9400024,-0.001,149.7900623976,1.3,-0.8333297128526627
2015-07-31,134.8200073,-0.001,134.6851872927,1.3,-10.084030184062483
2015-08-03,134.8200073,0.001,134.95482730729998,1.3,0
2015-08-04,136.0800018,0.001,136.2160818018,1.3,0.9345753091351485
2015-08-05,132.3000031,0.001,132.4323031031,1.3,-2.777776785714294
2015-08-06,124.7399979,0.001,124.8647378979,1.3,-5.714289510851865
2015-08-07,126,0.001,126.126,1.3,1.010102710607785
2015-08-10,128.5200043,0.001,128.6485243043,1.3,2.000003412698421
2015-08-11,127.2600021,0.001,127.38726210209998,1.3,-0.9803938358567394
2015-08-12,126,0.001,126.126,1.3,-0.9901006437277076
2015-08-13,120.9599991,0.001,121.0809590991,1.3,-4.000000714285711
2015-08-14,115.9199982,0.001,116.03591819819998,1.3,-4.1666674417162834
2015-08-17,115.9199982,0.001,116.03591819819998,1.3,0
2015-08-18,114.6600037,0.001,114.7746637037,1.3,-1.086951793965772
2015-08-19,115.9199982,0.001,116.03591819819998,1.3,1.0988962666499464
2015-08-20,113.4000015,0.001,113.51340150149998,1.3,-2.1739102304437345
2015-08-21,113.4000015,0.001,113.51340150149998,1.3,0
2015-08-24,105.8399963,0.001,105.9458362963,1.3,-6.66667116402111
2015-08-25,109.6200027,0.001,109.72962270269998,1.3,3.57143474314351
2015-08-26,110.8799973,0.001,110.9908772973,1.3,1.1494203329371007
2015-08-27,113.4000015,0.001,113.51340150149998,1.3,2.2727311159485413
2015-08-28,109.6200027,0.001,109.72962270269998,1.3,-3.3333322310405804
2015-08-31,113.4000015,0.001,113.51340150149998,1.3,3.448274682445343
2015-09-01,115.9199982,0.001,116.03591819819998,1.3,2.222219282774871
2015-09-02,110.8799973,0.001,110.9908772973,1.3,-4.347826930866875
2015-09-03,113.4000015,0.001,113.51340150149998,1.3,2.2727311159485413
2015-09-04,115.1999969,0.001,115.3151968969,1.3,1.5872975098681992
2015-09-08,119.1600037,0.001,119.2791637037,1.3,3.437505995280111
2015-09-09,119.5199966,0.001,119.6395165966,1.3,0.30210883586939213
2015-09-10,117,0.001,117.117,1.3,-2.108430950206368
2015-09-11,115.1999969,0.001,115.3151968969,1.3,-1.5384641880341863
2015-09-14,111.5999985,0.001,111.71159849849998,1.3,-3.1249986952039612
2015-09-15,115.9199982,0.001,116.03591819819998,1.3,3.8709675251474103
2015-09-16,115.1999969,0.001,115.3151968969,1.3,-0.6211191435301392
2015-09-17,115.1999969,0.001,115.3151968969,1.3,0
2015-09-18,112.6800003,0.001,112.7926803003,1.3,-2.18749710747605
2015-09-21,112.3199997,0.001,112.4323196997,1.3,-0.31948934952213204
2015-09-22,114.1200027,0.001,114.2341227027,1.3,1.6025667777846369
2015-09-23,110.3399963,0.001,110.45033629629998,1.3,-3.3123083688815975
2015-09-24,106.1999969,0.001,106.3061968969,1.3,-3.752038733755145
2015-09-25,97.01999664,0.001,97.11701663664,1.3,-8.644068293753406
2015-09-28,95.94000244,0.001,96.03594244244,1.3,-1.1131666021463609
2015-09-29,88.37999725,0.001,88.46837724724999,1.3,-7.87993016231989
2015-09-30,89.27999878,0.001,89.36927877877999,1.3,1.0183317017471363
2015-10-01,88.01999664,0.003,88.28405662991999,0.6,-1.4112927388191856
2015-10-02,94.86000061,0.003,95.14458061183,0.6,7.770965952175021
2015-10-05,97.37999725,0.003,97.67213724175,0.6,2.6565429304186066
2015-10-06,96.83999634,0.003,97.13051632901998,0.6,-0.5545296007902725
2015-10-07,96.83999634,0.003,97.13051632901998,0.6,0
2015-10-08,97.37999725,0.003,97.67213724175,0.6,0.5576217786131356
2015-10-09,97.91999817,0.003,98.21375816450998,0.6,0.5545296110593154
2015-10-12,93.59999847,0.003,93.88079846541,0.6,-4.411764481960056
2015-10-13,91.44000244,0.003,91.71432244732,0.6,-2.3076881039611434
2015-10-14,92.69999695,0.003,92.97809694085,0.6,1.3779467151991454
2015-10-15,92.87999725,0.003,93.15863724175,0.6,0.19417508729486882
2015-10-16,94.5,0.003,94.7835,0.6,1.7441890589633902
2015-10-19,93.95999908,0.003,94.24187907724,0.6,-0.5714295449735419
2015-10-20,92.51999664,0.003,92.79755662992,0.6,-1.5325696616641566
2015-10-21,87.66000366,0.003,87.92298367097999,0.6,-5.252910891156298
2015-10-22,89.09999847,0.003,89.36729846540999,0.6,1.6427044830903692
2015-10-23,88.55999756,0.003,88.82567755267999,0.6,-0.6060616377920836
2015-10-26,88.37999725,0.003,88.64513724174999,0.6,-0.20325238816548694
2015-10-27,88.19999695,0.003,88.46459694084999,0.6,-0.20366633356056507
2015-10-28,91.26000214,0.003,91.53378214641998,0.6,3.4693937594291473
2015-10-29,90.72000122,0.003,90.99216122366,0.6,-0.5917169705645999
2015-10-30,92.16000366,0.003,92.43648367098,0.6,1.5873042555499213
2015-11-02,94.5,0.008,95.256,0.6,2.5390584278108292
2015-11-03,97.37999725,0.008,98.159037228,0.6,3.04761613756614
2015-11-04,98.45999908,0.008,99.24767907264,0.6,1.109059211849588
2015-11-05,94.13999939,0.008,94.89311938512,0.6,-4.387568281906999
2015-11-06,95.94000244,0.008,96.70752245952,0.6,1.9120491413463996
2015-11-09,95.04000092,0.008,95.80032092736,0.6,-0.9380878644055238
2015-11-10,94.86000061,0.008,95.61888061488,0.6,-0.18939426373902538
2015-11-11,91.08000183,0.008,91.80864184464,0.6,-3.984818422615019
2015-11-12,89.81999969,0.008,90.53855968752,0.6,-1.3834015312733305
2015-11-13,90.18000031,0.008,90.90144031248,0.6,0.40080229485914165
2015-11-16,90.90000153,0.008,91.62720154224,0.6,0.7984045437180598
2015-11-17,92.33999634,0.008,93.07871631072,0.6,1.5841526796066732
2015-11-18,91.62000275,0.008,92.352962772,0.6,-0.7797201846846006
2015-11-19,94.13999939,0.008,94.89311938512,0.6,2.750487409257366
2015-11-20,94.68000031,0.008,95.43744031248,0.6,0.5736147477151552
2015-11-23,102.9599991,0.008,103.7836790928,0.6,8.745245841666398
2015-11-24,104.4000015,0.008,105.235201512,0.6,1.398603741829284
2015-11-25,106.9199982,0.008,107.7753581856,0.6,2.4137899078478395
2015-11-27,107.8199997,0.008,108.6825596976,0.6,0.8417522588398266
2015-11-30,104.0400009,0.008,104.8723209072,0.6,-3.5058419685749653
2015-12-01,102.2399979,0.015,103.7735978685,0.6,-1.7301066747683866
2015-12-02,100.8000031,0.015,102.3120031465,0.6,-1.4084456470827138
2015-12-03,100.2600021,0.015,101.7639021315,0.6,-0.5357152613024113
2015-12-04,101.3399963,0.015,102.8600962445,0.6,1.07719347434564
2015-12-07,102.0599976,0.015,103.590897564,0.6,0.7104808824627982
2015-12-08,101.5199966,0.015,103.042796549,0.6,-0.529101521358456
2015-12-09,99,0.015,100.485,0.6,-2.4822662375857476
2015-12-10,98.63999939,0.015,100.11959938085,0.6,-0.36363697979798
2015-12-11,95.40000153,0.015,96.83100155295,0.6,-3.2846693836541827
2015-12-14,90.18000031,0.015,91.53270031465,0.6,-5.471699304279875
2015-12-15,88.55999756,0.015,89.88839752339999,0.6,-1.7964102289100974
2015-12-16,90.18000031,0.015,91.53270031465,0.6,1.8292714483222912
2015-12-17,87.83999634,0.015,89.15759628509998,0.6,-2.5948147726281574
2015-12-18,88.01999664,0.015,89.34029658959999,0.6,0.2049183828552095
2015-12-21,90.90000153,0.015,92.26350155295,0.6,3.271989320539464
2015-12-22,91.08000183,0.015,92.44620185745,0.6,0.1980201286801928
2015-12-23,94.31999969,0.015,95.73479968535,0.6,3.55730983190737
2015-12-24,93.95999908,0.015,95.3693990662,0.6,-0.38168003730195954
2015-12-28,91.98000336,0.015,93.3597034104,0.6,-2.1072751589899283
2015-12-29,89.81999969,0.015,91.16729968535,0.6,-2.3483404991256296
2015-12-30,88.73999786,0.015,90.07109782789999,0.6,-1.202406851177312
2015-12-31,83.69999695,0.015,84.95549690425,0.6,-5.679514347015563
2016-01-04,83.51999664,0.02899999999999999,85.94207654255999,2.4,-0.2150541416477279
2016-01-05,86.04000092,0.02899999999999999,88.53516094668,2.4,3.0172466252148964
2016-01-06,82.80000305,0.02899999999999999,85.20120313845,2.4,-3.765687860710911
2016-01-07,79.55999756,0.02899999999999999,81.86723748924,2.4,-3.9130499645555283
2016-01-08,80.09999847,0.02899999999999999,82.42289842563,2.4,0.6787341962809423
2016-01-11,78.30000305,0.02899999999999999,80.57070313845,2.4,-2.2471853363070378
2016-01-12,68.04000092,0.02899999999999999,70.01316094667999,2.4,-13.10345048575321
2016-01-13,62.81999969,0.02899999999999999,64.64177968101,2.4,-7.671959375981728
2016-01-14,64.98000336,0.02899999999999999,66.86442345744,2.4,3.438401274528874
2016-01-15,64.08000183,0.02899999999999999,65.93832188306999,2.4,-1.385043834199022
2016-01-19,69.30000305,0.02899999999999999,71.30970313844999,2.4,8.146069086964632
2016-01-20,68.94000244,0.02899999999999999,70.93926251075999,2.4,-0.5194813768482225
2016-01-21,71.45999908,0.02899999999999999,73.53233905332,2.4,3.6553474772403884
2016-01-22,69.12000275,0.02899999999999999,71.12448282975,2.4,-3.2745541003721006
2016-01-25,71.45999908,0.02899999999999999,73.53233905332,2.4,3.3854112223686297
2016-01-26,71.63999939,0.02899999999999999,73.71755937230999,2.4,0.251889605817774
2016-01-27,69.48000336,0.02899999999999999,71.49492345744,2.4,-3.015069860960257
2016-01-28,66.59999847,0.02899999999999999,68.53139842563,2.4,-4.145084557750653
2016-01-29,68.22000122,0.02899999999999999,70.19838125538,2.4,2.4324366174418586
2016-02-01,68.40000153,0.039,71.06760158966999,2.4,0.26385269243769294
2016-02-02,64.80000305,0.039,67.32720316894999,2.4,-5.2631555547861355
2016-02-03,65.69999695,0.039,68.26229683105,2.4,1.3888794099370005
2016-02-04,68.40000153,0.039,71.06760158966999,2.4,4.109596202956898
2016-02-05,65.69999695,0.039,68.26229683105,2.4,-3.947375028662515
2016-02-08,67.13999939,0.039,69.75845936620999,2.4,2.1917846375181615
2016-02-09,62.63999939,0.039,65.08295936620999,2.4,-6.7024129295274335
2016-02-10,66.05999756,0.039,68.63633746484,2.4,5.459767246654821
2016-02-11,61.91999817,0.039,64.33487809863,2.4,-6.2670292808288135
2016-02-12,63.54000092,0.039,66.01806095587999,2.4,2.616283588304243
2016-02-16,65.87999725,0.039,68.44931714275,2.4,3.682713717530751
2016-02-17,68.40000153,0.039,71.06760158966999,2.4,3.8251432683537256
2016-02-18,64.08000183,0.039,66.57912190137,2.4,-6.31578889381349
2016-02-19,69.12000275,0.039,71.81568285725,2.4,7.865169750417277
2016-02-22,63.90000153,0.039,66.39210158966999,2.4,-7.552084797913293
2016-02-23,65.69999695,0.039,68.26229683105,2.4,2.816894173554806
2016-02-24,64.98000336,0.039,67.51422349104,2.4,-1.0958807053643271
2016-02-25,64.08000183,0.039,66.57912190137,2.4,-1.385043834199022
2016-02-26,65.33999634,0.039,67.88825619725999,2.4,1.9662835112625003
2016-02-29,61.91999817,0.039,64.33487809863,2.4,-5.234157272069415
2016-03-01,63,0.048,66.024,2.4,1.7441890534862083
2016-03-02,65.87999725,0.048,69.042237118,2.4,4.57142420634921
2016-03-03,64.44000244,0.048,67.53312255712001,2.4,-2.1857845630070996
2016-03-04,65.87999725,0.048,69.042237118,2.4,2.2346287328911556
2016-03-07,67.86000061,0.048,71.11728063928,2.4,3.005469706512469
2016-03-08,68.40000153,0.048,71.68320160344,2.4,0.7957573167490091
2016-03-09,68.58000183,0.048,71.87184191784,2.4,0.26315832744690176
2016-03-10,68.04000092,0.048,71.30592096416,2.4,-0.7874028807094351
2016-03-11,65.51999664,0.048,68.66495647872,2.4,-3.7037099440415395
2016-03-14,68.58000183,0.048,71.87184191784,2.4,4.670337831079593
2016-03-15,66.59999847,0.048,69.79679839656,2.4,-2.8871439299580985
2016-03-16,64.98000336,0.048,68.09904352128,2.4,-2.4324251459701345
2016-03-17,67.13999939,0.048,70.36271936072,2.4,3.3240934415365686
2016-03-18,68.04000092,0.048,71.30592096416,2.4,1.3404848647258787
2016-03-21,67.31999969,0.048,70.55135967512001,2.4,-1.0582028516527453
2016-03-22,67.5,0.048,70.74000000000001,2.4,0.26738014086285705
2016-03-23,66.41999817,0.048,69.60815808216,2.4,-1.6000027111111117
2016-03-24,65.16000366,0.048,68.28768383568,2.4,-1.8970107568733745
2016-03-28,63.90000153,0.048,66.96720160344,2.4,-1.933704817720085
2016-03-29,62.63999939,0.048,65.64671936072,2.4,-1.971834287685341
2016-03-30,63.36000061,0.048,66.40128063928,2.4,1.1494272461869517
2016-03-31,62.45999908,0.048,65.45807903584,2.4,-1.4204569465517833
2016-04-01,61.91999817,0.059,65.57327806203,1.2,-0.8645547837878761
2016-04-04,63.72000122,0.059,67.47948129198,1.2,2.9069817558103472
2016-04-05,63.72000122,0.059,67.47948129198,1.2,0
2016-04-06,64.26000214,0.059,68.05134226626,1.2,0.847459054709662
2016-04-07,64.08000183,0.059,67.86072193797,1.2,-0.2801125179047449
2016-04-08,64.26000214,0.059,68.05134226626,1.2,0.2808993521528383
2016-04-11,63.36000061,0.059,67.09824064599,1.2,-1.4005625584001846
2016-04-12,63,0.059,66.717,1.2,-0.5681827754641496
2016-04-13,62.09999847,0.059,65.76389837973,1.2,-1.4285738571428528
2016-04-14,66.77999878,0.059,70.72001870801999,1.2,7.536232568928108
2016-04-15,67.31999969,0.059,71.29187967170999,1.2,0.8086267143834222
2016-04-18,65.87999725,0.059,69.76691708775,1.2,-2.139041067485187
2016-04-19,64.08000183,0.059,67.86072193797,1.2,-2.7322335991749025
2016-04-20,64.62000275,0.059,68.43258291225,1.2,0.8426980408530321
2016-04-21,64.80000305,0.059,68.62320322995,1.2,0.27855198443179147
2016-04-22,65.33999634,0.059,69.19505612405999,1.2,0.8333229391722972
2016-04-25,75.05999756,0.059,79.48853741603999,1.2,14.87603575828422
2016-04-26,73.44000244,0.059,77.77296258396,1.2,-2.158266949988959
2016-04-27,72.90000153,0.059,77.20110162027,1.2,-0.7352953323240704
2016-04-28,72.36000061,0.059,76.62924064599,1.2,-0.7407419871970435
2016-04-29,75.77999878,0.059,80.25101870802,1.2,4.726365590338819
2016-05-02,74.51999664,0.069,79.66187640816,1.2,-1.6627106892122827
2016-05-03,73.80000305,0.069,78.89220326045,1.2,-0.966175016725016
2016-05-04,73.80000305,0.069,78.89220326045,1.2,0
2016-05-05,70.19999695,0.069,75.04379673954999,1.2,-4.878056844470553
2016-05-06,67.31999969,0.069,71.96507966861,1.2,-4.1025603776753385
2016-05-09,63.72000122,0.069,68.11668130417999,1.2,-5.347591334785406
2016-05-10,61.56000137,0.069,65.80764146453,1.2,-3.3898302081670906
2016-05-11,58.13999939,0.069,62.15165934791,1.2,-5.555558648292477
2016-05-12,57.59999847,0.069,61.57439836443,1.2,-0.9287941617916091
2016-05-13,55.79999924,0.069,59.65019918756,1.2,-3.1249987462022313
2016-05-16,61.02000046,0.069,65.23038049174,1.2,9.354841023470954
2016-05-17,60.11999893,0.069,64.26827885617,1.2,-1.4749287499431745
2016-05-18,59.75999832,0.069,63.88343820408,1.2,-0.5988034205043193
2016-05-19,58.31999969,0.069,62.34407966861,1.2,-2.409636329454298
2016-05-20,63,0.069,67.347,1.2,8.02469193223001
2016-05-23,61.20000076,0.069,65.42280081244,1.2,-2.857141650793648
2016-05-24,61.20000076,0.069,65.42280081244,1.2,0
2016-05-25,60.47999954,0.069,64.65311950826,1.2,-1.1764725670895568
2016-05-26,60.11999893,0.069,64.26827885617,1.2,-0.5952391083632607
2016-05-27,60.29999924,0.069,64.46069918756,1.2,0.2994017185688545
2016-05-31,60.47999954,0.069,64.65311950826,1.2,0.29850796396129975
2016-06-01,60.84000015,0.079,65.64636016185,1.2,0.5952391083632607
2016-06-02,61.20000076,0.079,66.03480082004,1.2,0.5917169775023416
2016-06-03,59.22000122,0.079,63.89838131638,1.2,-3.235293325836229
2016-06-06,61.74000168,0.079,66.61746181272,1.2,4.255319838036299
2016-06-07,61.38000107,0.079,66.22902115453,1.2,-0.5830913511565686
2016-06-08,64.80000305,0.079,69.91920329095,1.2,5.571850636007169
2016-06-09,59.40000153,0.079,64.09260165087,1.2,-8.333335286779748
2016-06-10,56.34000015,0.079,60.79086016185,1.2,-5.151517342056869
2016-06-13,55.61999893,0.079,60.01397884547,1.2,-1.2779574335872634
2016-06-14,56.52000046,0.079,60.98508049634,1.2,1.6181257592843272
2016-06-15,53.81999969,0.079,58.07177966551,1.2,-4.777071387164662
2016-06-16,52.02000046,0.079,56.12958049634,1.2,-3.3444801939202766
2016-06-17,50.58000183,0.079,54.57582197457,1.2,-2.768163431884749
2016-06-20,51.29999924,0.079,55.35269917996,1.2,1.423482372380922
2016-06-21,53.27999878,0.079,57.48911868362,1.2,3.859648283300835
2016-06-22,51.47999954,0.079,55.54691950366,1.2,-3.378377029309681
2016-06-23,54.18000031,0.079,58.46022033449,1.2,5.244756787346303
2016-06-24,53.81999969,0.079,58.07177966551,1.2,-0.6644529677744365
2016-06-27,50.04000092,0.079,53.99316099268,1.2,-7.023409126296125
2016-06-28,51.84000015,0.079,55.93536016185,1.2,3.597120697255184
2016-06-29,54,0.079,58.266,1.2,4.166666365258485
2016-06-30,52.20000076,0.079,56.32380082004,1.2,-3.3333319259259224
2016-07-01,54.18000031,0.087,58.893660336969994,2.4,3.7931025309816393
2016-07-05,55.43999863,0.087,60.26327851081,2.4,2.3255782812674575
2016-07-06,55.08000183,0.087,59.87196198921,2.4,-0.6493448933910942
2016-07-07,55.79999924,0.087,60.654599173879994,2.4,1.3071847968019534
2016-07-08,56.52000046,0.087,61.43724050002,2.4,1.2903247845994064
2016-07-11,54.72000122,0.087,59.480641326139995,2.4,-3.1847120052199624
2016-07-12,56.70000076,0.087,61.63290082612,2.4,3.6184201313144664
2016-07-13,54.90000153,0.087,59.67630166311,2.4,-3.1746017740265096
2016-07-14,55.08000183,0.087,59.87196198921,2.4,0.32786938976976604
2016-07-15,53.45999908,0.087,58.11101899996,2.4,-2.9411813656070778
2016-07-18,55.25999832,0.087,60.06761817384,2.4,3.3670020033228893
2016-07-19,53.45999908,0.087,58.11101899996,2.4,-3.2573277139397465
2016-07-20,53.09999847,0.087,57.71969833689,2.4,-0.673401826029362
2016-07-21,53.81999969,0.087,58.50233966303,2.4,1.3559345400109204
2016-07-22,53.81999969,0.087,58.50233966303,2.4,0
2016-07-25,52.91999817,0.087,57.52403801079,2.4,-1.672243636536527
2016-07-26,54,0.087,58.698,2.4,2.0408198551530683
2016-07-27,55.43999863,0.087,60.26327851081,2.4,2.666664129629626
2016-07-28,55.97999954,0.087,60.85025949998,2.4,0.9740276395097079
2016-07-29,55.43999863,0.087,60.26327851081,2.4,-0.964631858587549
2016-08-01,55.79999924,0.098,61.26839916552,2.4,0.649351765685641
2016-08-02,55.61999893,0.098,61.07075882514,2.4,-0.32258120511041954
2016-08-03,55.25999832,0.098,60.67547815536,2.4,-0.6472503001179043
2016-08-04,55.79999924,0.098,61.26839916552,2.4,0.9772003916340276
2016-08-05,54.90000153,0.098,60.28020167994,2.4,-1.6128991438316032
2016-08-08,55.25999832,0.098,60.67547815536,2.4,0.6557318396490104
2016-08-09,54.90000153,0.098,60.28020167994,2.4,-0.6514600089477597
2016-08-10,53.81999969,0.098,59.09435965962001,2.4,-1.9672164114782935
2016-08-11,53.81999969,0.098,59.09435965962001,2.4,0
2016-08-12,53.63999939,0.098,58.89671933022,2.4,-0.33444871987512864
2016-08-15,54.90000153,0.098,60.28020167994,2.4,2.3489973048636856
2016-08-16,54.18000031,0.098,59.48964034038,2.4,-1.3114775955089129
2016-08-17,54,0.098,59.292,2.4,-0.33222648388721826
2016-08-18,54.54000092,0.098,59.88492101016,2.4,1.0000017037036983
2016-08-19,54.90000153,0.098,60.28020167994,2.4,0.6600671139115929
2016-08-22,54.54000092,0.098,59.88492101016,2.4,-0.6557387977544564
2016-08-23,53.45999908,0.098,58.69907898984001,2.4,-1.9802013600699335
2016-08-24,52.20000076,0.098,57.31560083448001,2.4,-2.3568992549260646
2016-08-25,51.84000015,0.098,56.92032016470001,2.4,-0.6896563309551955
2016-08-26,51.29999924,0.098,56.32739916552,2.4,-1.041668419053821
2016-08-29,53.63999939,0.098,58.89671933022,2.4,4.5614038687459475
2016-08-30,50.93999863,0.098,55.93211849574,2.4,-5.033558521075147
2016-08-31,51.11999893,0.098,56.12975882514001,2.4,0.3533574888908536
2016-09-01,51.11999893,0.113,56.89655880909,2.4,0
2016-09-02,51.84000015,0.113,57.69792016695,2.4,1.4084531202473567
2016-09-06,51.29999924,0.113,57.09689915412,2.4,-1.041668419053821
2016-09-07,51.29999924,0.113,57.09689915412,2.4,0
